2017-06-01 11:03:08,787 1 org.springframework.test.context.support.DefaultTestContextBootstrapper  INFO - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2017-06-01 11:03:08,841 1 org.springframework.test.context.support.DefaultTestContextBootstrapper  INFO - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6e1567f1, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5cb9f472, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@cb644e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@13805618, org.springframework.test.context.transaction.TransactionalTestExecutionListener@56ef9176, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4566e5bd]
2017-06-01 11:03:09,085 1 org.springframework.beans.factory.xml.XmlBeanDefinitionReader  INFO - Loading XML bean definitions from class path resource [springmvc.xml]
2017-06-01 11:03:09,884 1 org.springframework.beans.factory.xml.XmlBeanDefinitionReader  INFO - Loading XML bean definitions from class path resource [dubbo-consumer.xml]
2017-06-01 11:03:10,066 1 com.alibaba.dubbo.common.logger.LoggerFactory  INFO - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2017-06-01 11:03:10,170 1 org.springframework.beans.factory.xml.XmlBeanDefinitionReader  INFO - Loading XML bean definitions from class path resource [redis.xml]
2017-06-01 11:03:10,416 1 org.springframework.context.support.GenericApplicationContext  INFO - Refreshing org.springframework.context.support.GenericApplicationContext@6e6c3152: startup date [Thu Jun 01 11:03:10 CST 2017]; root of context hierarchy
